product_id,name,category,description,price,brand,target_audience
2283,PremiumKitchen Tonight Smart Mattress,Home & Kitchen,Features digital controls for easy operation. Designed with safety features making it family-friendly. The PremiumKitchen Tonight Smart Mattress boasts commercial-grade stainless steel construction. Perfect for home cooks who value quality in their kitchen. ,714.76,KitchenMaster,B2C Consumers
4808,OutdoorGear Organization Advanced Tent,Sports & Outdoors,Constructed with high-density foam for optimal performance. Includes accessories and is space-efficient.Perfect for fitness enthusiasts seeking reliable equipment. Designed for casual exercise with quick setup. ,197.79,ActiveLife,Professionals
3253,LuxeApparel Girl Style Dress,Fashion,From TrendStyle's latest collection offering excellent value.Perfect for professional settings with practical features. Features adjustable elements that enhances style. Available in different finishes to suit specific occasions. ,146.77,TrendStyle,B2C Consumers
650,TechPro Hold Plus Laptop,Electronics,Battery life of fast-charging with WiFi 6 connectivity. Perfect for content creators seeking premium performance.Features advanced AI camera with 12MP main sensor. Powered by Intel Core i7 processor with 8GB RAM. ,107.75,TechPro,Families
1940,UrbanHome Difficult Premium Mattress,Home & Kitchen,Perfect for home cooks who value innovation in their kitchen. The UrbanHome Difficult Premium Mattress boasts energy-efficient stainless steel construction. Features smart technology for automated functions. ,657.76,ChefPro,Professionals
104,PowerMax Agent Max Headphones,Electronics,The PowerMax Agent Max Headphones features a 5.8-inch IPS LCD display with 4K resolution. Powered by Apple M2 processor with 12GB RAM. Battery life of fast-charging with 5G connectivity. Perfect for content creators seeking reliable technology.,1029.64,TechPro,Students
685,TechPro Paper Ultra Tablet,Electronics,Features triple camera system with 108MP main sensor. Perfect for professionals seeking reliable technology.Powered by Apple M2 processor with 12GB RAM. ,278.95,TechPro,Budget Conscious
3454,ModernWear Name Comfort Jacket,Fashion,Crafted from Italian leather for durable wear. Perfect for everyday wear with modern aesthetics. From LuxeApparel's premium range offering excellent value.,44.51,LuxeApparel,Luxury Buyers
676,SmartLife This Pro Camera,Electronics,Battery life of all-day with Bluetooth 5.2 connectivity. Features triple camera system with 48MP main sensor. The SmartLife This Pro Camera features a 15.6-inch AMOLED display with 4K resolution. Powered by Snapdragon 8 Gen 2 processor with 16GB RAM. ,91.84,TechPro,Professionals
3001,ModernWear Often Designer Dress,Fashion,Crafted from technical fabric for durable wear. Features ergonomic design that enhances functionality. Available in different finishes to suit personal style. ,309.64,UrbanWear,Professionals
849,GigaTech Letter Elite Smartphone,Electronics,The GigaTech Letter Elite Smartphone features a 5.8-inch OLED display with Full HD resolution. Perfect for gaming enthusiasts seeking cutting-edge features.Powered by AMD Ryzen 7 processor with 8GB RAM. Battery life of up to 20 hours with 5G connectivity. ,411.89,TechPro,Families
3910,RadiantYou Apply Professional Makeup Kit,Beauty & Personal Care,Formulated with clinical-strength actives like plant extracts. Delivers enhanced natural beauty with immediate effect. Provides professional-grade performance for daily use. Packaged in functional container with travel-friendly design.,183.82,FreshGlow,Professionals
1217,PowerMax Work Max Camera,Electronics,Powered by Apple M2 processor with 16GB RAM. Perfect for gaming enthusiasts seeking premium performance.Features triple camera system with 108MP main sensor. Battery life of up to 20 hours with 5G connectivity. ,860.22,TechPro,Luxury Buyers
3720,EliteFashion Ten Premium Watch,Fashion,Crafted from organic materials for exceptional comfort. Features signature detailing that enhances style. From LuxeApparel's latest collection offering excellent value.Available in multiple sizes to suit specific occasions. ,374.19,LuxeApparel,B2C Consumers
1281,GigaTech Eye Pro Smartwatch,Electronics,The GigaTech Eye Pro Smartwatch features a 5.8-inch OLED display with 4K resolution. Features professional-grade lens with 12MP main sensor. Perfect for professionals seeking premium performance.,798.51,GigaTech,Families
3851,GlowBeauty Else Luxury Makeup Kit,Beauty & Personal Care,Packaged in elegant container with travel-friendly design.Delivers reduced appearance with long-term benefits. Formulated with advanced compounds like hyaluronic acid. Provides visible results for specific concerns. ,63.94,FreshGlow,B2C Consumers
2982,LuxeApparel Tax Comfort Sneakers,Fashion,From ModernWear's latest collection offering innovative design.Features ergonomic design that enhances style. Crafted from technical fabric for durable wear. ,20.86,ModernWear,B2C Consumers
131,PowerMax Indeed Plus Camera,Electronics,Perfect for professionals seeking reliable technology.The PowerMax Indeed Plus Camera features a 15.6-inch IPS LCD display with Full HD resolution. Features triple camera system with 48MP main sensor. ,962.66,AudioElite,Professionals
2975,UrbanWear Throw Premium Watch,Fashion,Perfect for everyday wear with timeless design. Crafted from premium cotton for exceptional comfort. Available in multiple sizes to suit personal style. ,145.8,UrbanWear,Luxury Buyers
235,PowerMax Character X Tablet,Electronics,Battery life of all-day with Bluetooth 5.2 connectivity. Powered by Snapdragon 8 Gen 2 processor with 12GB RAM. Perfect for professionals seeking reliable technology.,975.53,SonicWave,Professionals
2744,ComfortLiving Beyond Premium Cookware Set,Home & Kitchen,Features multiple speed settings for precise cooking. Includes recipe book and is versatile for various uses.Designed with safety features making it user-safe. ,399.28,HomeEssentials,B2C Consumers
1927,HomeEssentials Project Deluxe Vacuum,Home & Kitchen,Features multiple speed settings for easy operation. Designed with BPA-free materials making it user-safe. The HomeEssentials Project Deluxe Vacuum boasts energy-efficient non-stick coating. ,280.53,PremiumKitchen,B2C Consumers
3896,RadiantYou Left Organic Perfume,Beauty & Personal Care,Features non-comedogenic formula that's luxurious. Provides 24-hour hydration for daily use. Delivers professional results with long-term benefits. ,26.2,NatureCare,B2C Consumers
1493,GigaTech Enjoy X Headphones,Electronics,Powered by Apple M2 processor with 8GB RAM. Perfect for professionals seeking reliable technology.The GigaTech Enjoy X Headphones features a 15.6-inch AMOLED display with Full HD resolution. ,655.31,PowerMax,B2C Consumers
233,GigaTech Piece Elite Tablet,Electronics,Battery life of up to 20 hours with 5G connectivity. Powered by Intel Core i7 processor with 8GB RAM. Features advanced AI camera with 48MP main sensor. The GigaTech Piece Elite Tablet features a 6.7-inch IPS LCD display with 4K resolution. ,420.57,GigaTech,Families
210,SmartLife Product Pro Laptop,Electronics,Features triple camera system with 108MP main sensor. Powered by Apple M2 processor with 16GB RAM. The SmartLife Product Pro Laptop features a 15.6-inch AMOLED display with 4K resolution. ,534.76,AudioElite,B2C Consumers
4043,PureSkin Operation Natural Face Cream,Beauty & Personal Care,Features non-comedogenic formula that's luxurious. Provides gentle care for specific concerns. Formulated with advanced compounds like retinol. Delivers radiant glow with regular use. ,103.24,PureSkin,B2C Consumers
1267,TechPro Similar Ultra Smartphone,Electronics,Battery life of all-day with WiFi 6 connectivity. Powered by AMD Ryzen 7 processor with 12GB RAM. Features advanced AI camera with 12MP main sensor. The TechPro Similar Ultra Smartphone features a 5.8-inch OLED display with Full HD resolution. ,660.04,SonicWave,Families
1746,EcoLiving Newspaper Deluxe Air Fryer,Home & Kitchen,Features digital controls for precise cooking. Perfect for home cooks who value convenience in their kitchen. The EcoLiving Newspaper Deluxe Air Fryer boasts commercial-grade non-stick coating. Includes accessory set and is versatile for various uses.,75.41,KitchenMaster,B2C Consumers
1512,ChefPro Available Smart Mattress,Home & Kitchen,The ChefPro Available Smart Mattress boasts commercial-grade 1500W motor. Designed with safety features making it durable. Perfect for home cooks who value innovation in their kitchen. ,574,EcoLiving,B2C Consumers
3038,StyleCraft Military Luxe Handbag,Fashion,Crafted from Italian leather for durable wear. Available in multiple sizes to suit specific occasions. From ComfortFit's signature line offering excellent value.,136.73,ComfortFit,Families
2614,KitchenMaster Behind Pro Vacuum,Home & Kitchen,Designed with BPA-free materials making it user-safe. Features digital controls for automated functions. Perfect for busy families who value quality in their kitchen. ,626.38,PremiumKitchen,Professionals
2404,PremiumKitchen Big Premium Blender,Home & Kitchen,The PremiumKitchen Big Premium Blender boasts premium 1500W motor. Includes recipe book and is space-saving for various uses.Features smart technology for easy operation. Perfect for home cooks who value quality in their kitchen. ,451.65,PremiumKitchen,Professionals
4616,SportElite Travel Training Bicycle,Sports & Outdoors,Includes instruction guide and is multi-functional.Constructed with aircraft-grade aluminum for superior comfort. Perfect for fitness enthusiasts seeking reliable equipment. Designed for casual exercise with quick setup. ,287.1,ProFit,Professionals
4762,ActiveLife Usually Training Yoga Mat,Sports & Outdoors,Features advanced technology that improves athletic performance. Designed for intense training with easy storage. Perfect for sports professionals seeking innovative features. Constructed with premium rubber for superior comfort. ,338.09,FitTech,B2C Consumers
4044,RadiantYou Decision Organic Hair Care,Beauty & Personal Care,Features non-comedogenic formula that's safe. Delivers enhanced natural beauty with immediate effect. Packaged in sustainable container with airless pump.Formulated with natural ingredients like hyaluronic acid. ,121.37,FreshGlow,Students
410,TechPro May X Smartphone,Electronics,Battery life of all-day with WiFi 6 connectivity. Features professional-grade lens with 48MP main sensor. Perfect for content creators seeking reliable technology.,818.3,GigaTech,Budget Conscious
1451,PowerMax Performance Elite Laptop,Electronics,Powered by Intel Core i7 processor with 12GB RAM. Features triple camera system with 108MP main sensor. The PowerMax Performance Elite Laptop features a 5.8-inch AMOLED display with 4K resolution. Battery life of up to 20 hours with 5G connectivity. ,554.36,AudioElite,Families
